0,0.0,0.0,-0.35074626865671643,-0.04477611940298507,-0.6492537313432836,-0.3880597014925373,-0.7686567164179104,-0.7238805970149254,-0.8059701492537313,-0.9626865671641791,-0.4701492537313433,-0.8208955223880597,-0.6119402985074627,-1.0,-0.5671641791044776,-0.6791044776119403,-0.4925373134328358,-0.582089552238806,-0.23880597014925373,-0.8432835820895522,-0.39552238805970147,-0.9029850746268657,-0.373134328358209,-0.5223880597014925,-0.30597014925373134,-0.5223880597014925,-0.022388059701492536,-0.7985074626865671,-0.17164179104477612,-0.8283582089552238,-0.1791044776119403,-0.4626865671641791,-0.11194029850746269,-0.4626865671641791,0.1865671641791045,-0.7313432835820896,0.029850746268656716,-0.7164179104477612,-0.022388059701492536,-0.4701492537313433,0.022388059701492536,-0.44029850746268656
0,0.0,0.0,-0.3458646616541353,-0.03759398496240601,-0.6466165413533834,-0.38345864661654133,-0.7669172932330827,-0.7218045112781954,-0.8045112781954887,-0.9624060150375939,-0.46616541353383456,-0.8045112781954887,-0.6165413533834586,-1.0,-0.5639097744360902,-0.6766917293233082,-0.49624060150375937,-0.5639097744360902,-0.23308270676691728,-0.8270676691729323,-0.39097744360902253,-0.8947368421052632,-0.3684210526315789,-0.518796992481203,-0.3007518796992481,-0.5037593984962406,-0.015037593984962405,-0.7819548872180451,-0.16541353383458646,-0.8270676691729323,-0.17293233082706766,-0.45864661654135336,-0.10526315789473684,-0.44360902255639095,0.19548872180451127,-0.7218045112781954,0.045112781954887216,-0.7142857142857143,-0.015037593984962405,-0.46616541353383456,0.03007518796992481,-0.42857142857142855
0,0.0,0.0,-0.3582089552238806,-0.05223880597014925,-0.6492537313432836,-0.40298507462686567,-0.7835820895522388,-0.7313432835820896,-0.8208955223880597,-0.9701492537313433,-0.48507462686567165,-0.8134328358208955,-0.6194029850746269,-1.0,-0.5746268656716418,-0.6791044776119403,-0.5,-0.5746268656716418,-0.2537313432835821,-0.835820895522388,-0.39552238805970147,-0.9104477611940298,-0.3805970149253731,-0.5298507462686567,-0.31343283582089554,-0.5298507462686567,-0.03731343283582089,-0.7910447761194029,-0.17164179104477612,-0.835820895522388,-0.19402985074626866,-0.47761194029850745,-0.11940298507462686,-0.4701492537313433,0.17164179104477612,-0.7238805970149254,0.029850746268656716,-0.7313432835820896,-0.029850746268656716,-0.48507462686567165,0.014925373134328358,-0.4552238805970149
0,0.0,0.0,-0.3560606060606061,-0.045454545454545456,-0.6590909090909091,-0.3939393939393939,-0.7878787878787878,-0.7348484848484849,-0.8333333333333334,-0.9772727272727273,-0.48484848484848486,-0.8333333333333334,-0.6363636363636364,-1.0,-0.5757575757575758,-0.6742424242424242,-0.5,-0.5833333333333334,-0.25,-0.8484848484848485,-0.4015151515151515,-0.9090909090909091,-0.3787878787878788,-0.5227272727272727,-0.30303030303030304,-0.5227272727272727,-0.030303030303030304,-0.803030303030303,-0.17424242424242425,-0.8409090909090909,-0.18181818181818182,-0.4696969696969697,-0.10606060606060606,-0.4621212121212121,0.1893939393939394,-0.7348484848484849,0.030303030303030304,-0.7348484848484849,-0.022727272727272728,-0.4772727272727273,0.030303030303030304,-0.44696969696969696
0,0.0,0.0,-0.35074626865671643,-0.04477611940298507,-0.6492537313432836,-0.3880597014925373,-0.7835820895522388,-0.7238805970149254,-0.8283582089552238,-0.9626865671641791,-0.48507462686567165,-0.8059701492537313,-0.6268656716417911,-1.0,-0.5746268656716418,-0.6791044776119403,-0.5,-0.5746268656716418,-0.2537313432835821,-0.835820895522388,-0.40298507462686567,-0.9029850746268657,-0.3805970149253731,-0.5223880597014925,-0.30597014925373134,-0.5223880597014925,-0.03731343283582089,-0.7910447761194029,-0.1791044776119403,-0.835820895522388,-0.1865671641791045,-0.4701492537313433,-0.11940298507462686,-0.4626865671641791,0.1791044776119403,-0.7313432835820896,0.029850746268656716,-0.7388059701492538,-0.022388059701492536,-0.48507462686567165,0.022388059701492536,-0.44776119402985076
0,0.0,0.0,-0.34328358208955223,-0.014925373134328358,-0.664179104477612,-0.3582089552238806,-0.7835820895522388,-0.7089552238805971,-0.8283582089552238,-0.9477611940298507,-0.5,-0.7686567164179104,-0.6343283582089553,-1.0,-0.582089552238806,-0.6791044776119403,-0.5074626865671642,-0.5522388059701493,-0.26865671641791045,-0.7910447761194029,-0.40298507462686567,-0.9104477611940298,-0.3805970149253731,-0.5149253731343284,-0.3208955223880597,-0.5,-0.05223880597014925,-0.753731343283582,-0.17164179104477612,-0.8432835820895522,-0.1865671641791045,-0.4626865671641791,-0.11940298507462686,-0.44029850746268656,0.17164179104477612,-0.7014925373134329,0.03731343283582089,-0.7313432835820896,-0.014925373134328358,-0.4701492537313433,0.022388059701492536,-0.4253731343283582
0,0.0,0.0,-0.36153846153846153,-0.023076923076923078,-0.7,-0.35384615384615387,-0.8615384615384616,-0.676923076923077,-0.9153846153846154,-0.9153846153846154,-0.5846153846153846,-0.7692307692307693,-0.7384615384615385,-1.0,-0.6692307692307692,-0.6615384615384615,-0.5846153846153846,-0.5384615384615384,-0.34615384615384615,-0.8,-0.49230769230769234,-0.9461538461538461,-0.43846153846153846,-0.5384615384615384,-0.36153846153846153,-0.5076923076923077,-0.1076923076923077,-0.7769230769230769,-0.23076923076923078,-0.8615384615384616,-0.2076923076923077,-0.46923076923076923,-0.14615384615384616,-0.43846153846153846,0.14615384615384616,-0.7384615384615385,0.007692307692307693,-0.7846153846153846,-0.03076923076923077,-0.5076923076923077,0.007692307692307693,-0.43846153846153846
0,0.0,0.0,-0.33783783783783783,0.006756756756756757,-0.6891891891891891,-0.22972972972972974,-0.8986486486486487,-0.4797297297297297,-1.0,-0.6891891891891891,-0.668918918918919,-0.6216216216216216,-0.8378378378378378,-0.7905405405405406,-0.7162162162162162,-0.5135135135135135,-0.6216216216216216,-0.3918918918918919,-0.4527027027027027,-0.6959459459459459,-0.6081081081081081,-0.8040540540540541,-0.49324324324324326,-0.44594594594594594,-0.42567567567567566,-0.41216216216216217,-0.23648648648648649,-0.7094594594594594,-0.3581081081081081,-0.7837837837837838,-0.28378378378378377,-0.43243243243243246,-0.22297297297297297,-0.38513513513513514,-0.013513513513513514,-0.7027027027027027,-0.12837837837837837,-0.722972972972973,-0.12162162162162163,-0.4797297297297297,-0.08783783783783784,-0.42567567567567566
0,0.0,0.0,-0.26737967914438504,0.0962566844919786,-0.6256684491978609,-0.0106951871657754,-0.8609625668449198,-0.17647058823529413,-1.0,-0.32085561497326204,-0.7058823529411765,-0.32620320855614976,-0.8823529411764706,-0.44385026737967914,-0.7058823529411765,-0.24598930481283424,-0.6203208556149733,-0.19786096256684493,-0.5508021390374331,-0.42780748663101603,-0.7005347593582888,-0.4919786096256685,-0.5133689839572193,-0.22994652406417113,-0.47058823529411764,-0.25133689839572193,-0.3850267379679144,-0.4919786096256685,-0.5026737967914439,-0.5347593582887701,-0.3582887700534759,-0.2727272727272727,-0.2994652406417112,-0.28342245989304815,-0.21390374331550802,-0.5508021390374331,-0.3155080213903743,-0.5347593582887701,-0.24598930481283424,-0.3422459893048128,-0.19786096256684493,-0.33689839572192515
0,0.0,0.0,-0.2564102564102564,0.13333333333333333,-0.6102564102564103,0.08205128205128205,-0.8512820512820513,-0.046153846153846156,-1.0,-0.16923076923076924,-0.7025641025641025,-0.22564102564102564,-0.8974358974358975,-0.30256410256410254,-0.7076923076923077,-0.13333333333333333,-0.6153846153846154,-0.1076923076923077,-0.5743589743589743,-0.3384615384615385,-0.7384615384615385,-0.37948717948717947,-0.5282051282051282,-0.15384615384615385,-0.4666666666666667,-0.1794871794871795,-0.4256410256410256,-0.4205128205128205,-0.5641025641025641,-0.4512820512820513,-0.38461538461538464,-0.2205128205128205,-0.3230769230769231,-0.2358974358974359,-0.27692307692307694,-0.49743589743589745,-0.38974358974358975,-0.47692307692307695,-0.2923076923076923,-0.2923076923076923,-0.24102564102564103,-0.2923076923076923
